id,place_name,county,country,grid_reference,easting,northing,latitude,longitude,postcode_area,type
33812,Shucknall,Herefordshire,England,SO5842,358500,242500,52.07929,-2.60698,HR1 3,Other
33813,Shudy Camps,Cambridgeshire,England,TL6144,561500,244500,52.07531,0.35513,CB21 4,Other
33814,Shulista,Highland,Scotland,NG4274,142500,874500,57.68638,-6.32194,IV51 9,Other
33815,Shurdington,Gloucestershire,England,SO9218,392500,218500,51.86503,-2.11032,GL51 4,Other
33816,Shurlock Row,Berkshire,England,SU8374,483500,174500,51.46332,-0.79942,RG10 0,Other
33817,Shurnock,Worcestershire,England,SP0260,402500,260500,52.24268,-1.96481,B96 6,Other
33818,Shurton,Somerset,England,ST2044,320500,144500,51.19417,-3.13909,TA5 1,Other
33819,Shustoke,Warwickshire,England,SP2290,422500,290500,52.51193,-1.66990,B46 2,Other
33820,Shut Heath,Staffordshire,England,SJ8621,386500,321500,52.79090,-2.20163,ST18 9,Other
33821,Shute,Devon,England,SS8900,289500,100500,50.79350,-3.56917,EX17 1,Other
33822,Shute,Devon,England,SY2597,325500,97500,50.77228,-3.05790,EX13 7,Other
33823,Shute End,Wiltshire,England,SU1728,417500,128500,51.05558,-1.75169,SP5 3,Other
33824,Shutford,Oxfordshire,England,SP3840,438500,240500,52.06155,-1.43985,OX15 6,Other
33825,Shuthonger,Gloucestershire,England,SO8835,388500,235500,52.01780,-2.16899,GL20 6,Other
33826,Shutlanger,Northamptonshire,England,SP7249,472500,249500,52.13905,-0.94207,NN12 7,Other
33827,Shutt Green,Staffordshire,England,SJ8709,387500,309500,52.68305,-2.18634,ST19 9,Other
33828,Shutta,Cornwall,England,SX2553,225500,53500,50.35548,-4.45442,PL13 1,Other
33829,Shuttington,Warwickshire,England,SK2505,425500,305500,52.64664,-1.62454,B79 0,Other
33830,Shuttlesfield,Kent,England,TR1841,618500,141500,51.13108,1.12155,CT18 8,Other
33831,Shuttlewood,Derbyshire,England,SK4672,446500,372500,53.24749,-1.30459,S44 6,Other
33832,Shuttleworth,Greater Manchester,England,SD8017,380500,417500,53.65363,-2.29651,BL0 0,Other
33833,Shutton,Herefordshire,England,SO6525,365500,225500,51.92694,-2.50312,HR9 7,Other
33834,Shwt,Bridgend,Wales,SS8986,289500,186500,51.56651,-3.59564,CF32 8,Other
33835,Siabost,Na h-Eileanan an Iar,Scotland,NB2646,126500,946500,58.32152,-6.67284,HS2 9,Other
33836,Siabost bho Dheas,Na h-Eileanan an Iar,Scotland,NB2546,125500,946500,58.32090,-6.68985,HS2 9,Other
33837,Siabost bho Thuath,Na h-Eileanan an Iar,Scotland,NB2647,126500,947500,58.33047,-6.67402,HS2 9,Other
33838,Siadar,Na h-Eileanan an Iar,Scotland,NB3854,138500,954500,58.40046,-6.47770,HS2 0,Other
33839,Siadar Iarach,Na h-Eileanan an Iar,Scotland,NB3954,139500,954500,58.40106,-6.46064,HS2 0,Other
33840,Siadar Uarach,Na h-Eileanan an Iar,Scotland,NB3854,138500,954500,58.40046,-6.47770,HS2 0,Other
33841,Sibbaldbie,Dumfries and Galloway,Scotland,NY1487,314500,587500,55.17438,-3.34397,DG11 2,Other
33842,Sibbertoft,Northamptonshire,England,SP6882,468500,282500,52.43619,-0.99381,LE16 9,Other
33843,Sibdon Carwood,Shropshire,England,SO4183,341500,283500,52.44632,-2.86214,SY7 9,Other
33844,Sibertswold or Shepherdswell,Kent,England,TR2547,625500,147500,51.18223,1.22519,CT15 7,Other
33845,Sibford Ferris,Oxfordshire,England,SP3537,435500,237500,52.03478,-1.48391,OX15 5,Other
33846,Sibford Gower,Oxfordshire,England,SP3537,435500,237500,52.03478,-1.48391,OX15 5,Other
33847,Sible Hedingham,Essex,England,TL7734,577500,234500,51.98060,0.58317,CO9 3,Other
33848,Sibley's Green,Essex,England,TL6128,561500,228500,51.93158,0.34759,CM6 2,Other
33849,Sibsey,Lincolnshire,England,TF3550,535500,350500,53.03462,0.01928,PE22 0,Other
33850,Sibsey Fen Side,Lincolnshire,England,TF3452,534500,352500,53.05284,0.00521,PE22 0,Other
33851,Sibson,Leicestershire,England,SK3500,435500,300500,52.60114,-1.47729,CV13 6,Other
33852,Sibson,Cambridgeshire,England,TL0997,509500,297500,52.56432,-0.38600,PE8 6,Other
33853,Sibthorpe,Nottinghamshire,England,SK7273,472500,373500,53.25357,-0.91479,NG22 0,Other
33854,Sibthorpe,Nottinghamshire,England,SK7645,476500,345500,53.00137,-0.86151,NG23 5,Other
33855,Sibton,Suffolk,England,TM3669,636500,269500,52.27275,1.46509,IP17 2,Other
33856,Sicklesmere,Suffolk,England,TL8760,587500,260500,52.21081,0.74289,IP30 0,Other
33857,Sicklinghall,North Yorkshire,England,SE3648,436500,448500,53.93135,-1.44558,LS22 4,Other
33858,Sid,Devon,England,SY1388,313500,88500,50.68970,-3.22592,EX10 9,Other
33859,Sidbrook,Somerset,England,ST2527,325500,127500,51.04200,-3.06403,TA2 8,Other
33860,Sidbury,Shropshire,England,SO6885,368500,285500,52.46652,-2.46510,WV16 6,Other
33861,Sidbury,Devon,England,SY1391,313500,91500,50.71667,-3.22663,EX10 0,Other
33862,Sidcot,Somerset,England,ST4257,342500,157500,51.31369,-2.82639,BS25 1,Other
33863,Sidcup,Bexley - Greater London,England,TQ4672,546500,172500,51.43257,0.10611,DA14 4,Other
33864,Siddal,West Yorkshire,England,SE1023,410500,423500,53.70782,-1.84241,HX3 9,Other
33865,Siddick,Cumbria,England,NY0031,300500,531500,54.66872,-3.54430,CA14 1,Other
33866,Siddington,Cheshire,England,SJ8471,384500,371500,53.24030,-2.23371,SK11 9,Other
33867,Siddington,Gloucestershire,England,SU0399,403500,199500,51.69424,-1.95076,GL7 6,Other
33868,Siddington Heath,Cheshire,England,SJ8370,383500,370500,53.23128,-2.24864,SK11 9,Other
33869,Side of the Moor,Greater Manchester,England,SD7412,374500,412500,53.60843,-2.38687,BL2 4,Other
33870,Sidemoor,Worcestershire,England,SO9571,395500,271500,52.34156,-2.06747,B61 8,Other
33871,Sidestrand,Norfolk,England,TG2639,626500,339500,52.90517,1.36665,NR27 0,Other
33872,Sideway,Staffordshire,England,SJ8743,387500,343500,52.98869,-2.18765,ST4 4,Other
33873,Sidford,Devon,England,SY1390,313500,90500,50.70768,-3.22639,EX10 9,Other
33874,Sidlesham,West Sussex,England,SZ8598,485500,98500,50.77978,-0.78864,PO20 7,Other
33875,Sidlesham Common,West Sussex,England,SU8500,485500,100500,50.79777,-0.78817,PO20 1,Other
33876,Sidley,East Sussex,England,TQ7409,574500,109500,50.85868,0.47802,TN39 5,Other
33877,Sidlow,Surrey,England,TQ2546,525500,146500,51.20393,-0.20496,RH2 8,Other
33878,Sidmouth,Devon,England,SY1287,312500,87500,50.68056,-3.23984,EX10 8,Town
33879,Sidway,Staffordshire,England,SJ7639,376500,339500,52.95236,-2.35122,ST5 5,Other
33880,Sigford,Devon,England,SX7773,277500,73500,50.54839,-3.73040,TQ12 6,Other
33881,Sigglesthorne,East Riding of Yorkshire,England,TA1545,515500,445500,53.89282,-0.24394,HU11 5,Other
33882,Sighthill,Glasgow City,Scotland,NS6066,260500,666500,55.87141,-4.23105,G21 2,Other
33883,Sighthill,City of Edinburgh,Scotland,NT1971,319500,671500,55.92980,-3.28997,EH12 9,Other
33884,Sigingstone/Tresigin,The Vale of Glamorgan,Wales,SS9771,297500,171500,51.43320,-3.47590,CF71 7,Other
33885,Signet,Oxfordshire,England,SP2410,424500,210500,51.79262,-1.64617,OX18 4,Other
33886,Sigwells,Somerset,England,ST6423,364500,123500,51.00978,-2.50738,DT9 4,Other
33887,Silchester,Hampshire,England,SU6262,462500,162500,51.35814,-1.10378,RG7 2,Other
33888,Sildinis,Na h-Eileanan an Iar,Scotland,NB2819,128500,919500,58.08105,-6.60734,HS2 9,Other
33889,Sileby,Leicestershire,England,SK6015,460500,315500,52.73376,-1.10546,LE12 7,Other
33890,Silecroft,Cumbria,England,SD1381,313500,481500,54.22189,-3.32818,LA18 5,Other
33891,Silfield,Norfolk,England,TM1299,612500,299500,52.55184,1.13295,NR18 9,Other
33892,Silford,Devon,England,SS4328,243500,128500,51.03449,-4.23339,EX39 3,Other
33893,Silian,Ceredigion,Wales,SN5751,257500,251500,52.14336,-4.08386,SA48 8,Other
33894,Silk Willoughby,Lincolnshire,England,TF0542,505500,342500,52.96949,-0.43051,NG34 8,Other
33895,Silkstead,Hampshire,England,SU4424,444500,124500,51.01816,-1.36697,SO21 2,Other
33896,Silkstone,South Yorkshire,England,SE2805,428500,405500,53.54537,-1.57137,S75 4,Other
33897,Silkstone Common,South Yorkshire,England,SE2904,429500,404500,53.53633,-1.55637,S75 4,Other
33898,Sillerhole,Fife,Scotland,NO3802,338500,702500,56.21109,-2.99308,KY8 4,Other
33899,Silloth,Cumbria,England,NY1153,311500,553500,54.86842,-3.38051,CA7 4,Other
33900,Siloh,Carmarthenshire,Wales,SN7337,273500,237500,52.02145,-3.84498,SA20 0,Other
33901,Silpho,North Yorkshire,England,SE9692,496500,492500,54.31897,-0.51796,YO13 0,Other
33902,Silsden,West Yorkshire,England,SE0446,404500,446500,53.91463,-1.93298,BD20 0,Town
33903,Silsoe,Bedfordshire,England,TL0735,507500,235500,52.00753,-0.43525,MK45 4,Other
33904,Silton,Dorset,England,ST7829,378500,129500,51.06443,-2.30819,SP8 5,Other
33905,Silver End,West Midlands,England,SO9186,391500,286500,52.47636,-2.12657,DY5 2,Other
33906,Silver End,Essex,England,TL8019,580500,219500,51.84492,0.61895,CM8 3,Other
33907,Silver Green,Norfolk,England,TM2593,625500,293500,52.49277,1.32030,NR15 2,Other
33908,Silver Hill,East Sussex,England,TQ7325,573500,125500,51.00273,0.47144,TN19 7,Other
33909,Silver Knap,Somerset,England,ST6624,366500,124500,51.01889,-2.47897,DT9 4,Other
33910,Silver Street,Gloucestershire,England,SO7801,378500,201500,51.71182,-2.31258,GL11 5,Other
33911,Silver Street,Worcestershire,England,SP0775,407500,275500,52.37749,-1.89125,B47 6,Other
33912,Silver Street,Somerset,England,ST1721,317500,121500,50.98697,-3.17675,TA21 9,Other
33913,Silver Street,Somerset,England,ST5432,354500,132500,51.09000,-2.65105,TA11 6,Other
33914,Silver Street,Kent,England,TQ8760,587500,160500,51.31272,0.68897,ME9 8,Other
33915,Silverbank,Aberdeenshire,Scotland,NO7196,371500,796500,57.05866,-2.47151,AB31 5,Other
33916,Silverburn,Midlothian,Scotland,NT2060,320500,660500,55.83116,-3.27074,EH26 9,Other
33917,Silverdale,Lancashire,England,SD4675,346500,475500,54.17249,-2.82105,LA5 0,Other
33918,Silverdale,Staffordshire,England,SJ8146,381500,346500,53.01548,-2.27721,ST5 6,Other
33919,Silverdale Green,Lancashire,England,SD4674,346500,474500,54.16350,-2.82087,LA5 0,Other
33920,Silvergate,Norfolk,England,TG1727,617500,327500,52.80118,1.22505,NR11 6,Other
33921,Silverhill,East Sussex,England,TQ8010,580500,110500,50.86583,0.56368,TN37 6,Other
33922,Silverhill Park,East Sussex,England,TQ8011,580500,111500,50.87481,0.56417,TN34 2,Other
33923,Silverknowes,City of Edinburgh,Scotland,NT2076,320500,676500,55.97488,-3.27545,EH4 5,Other
33924,Silvermuir,South Lanarkshire,Scotland,NS9145,291500,645500,55.69079,-3.72753,ML11 7,Other
33925,Silverstone,Northamptonshire,England,SP6644,466500,244500,52.09486,-1.03070,NN12 8,Other
33926,Silverton,West Dunbartonshire,Scotland,NS4075,240500,675500,55.94599,-4.55566,G82 2,Other
33927,Silverton,Devon,England,SS9502,295500,102500,50.81259,-3.48464,EX5 4,Other
33928,Silvertonhill,South Lanarkshire,Scotland,NS7254,272500,654500,55.76699,-4.03378,ML3 7,Other
33929,Silvertown,Newham - Greater London,England,TQ4179,541500,179500,51.49674,0.03703,SE7 8,Other
33930,Silverwell,Cornwall,England,SW7448,174500,48500,50.29326,-5.16735,TR4 8,Other
33931,Silvington,Shropshire,England,SO6279,362500,279500,52.41221,-2.55273,DY14 0,Other
33932,Silwick,Shetland Islands,Scotland,HU2942,429500,1142500,60.16590,-1.47027,ZE2 9,Other
33933,Sim Hill,South Yorkshire,England,SE2901,429500,401500,53.50936,-1.55665,S35 7,Other
33934,Simister,Greater Manchester,England,SD8305,383500,405500,53.54587,-2.25048,M25 2,Other
33935,Simm's Cross,Cheshire,England,SJ5185,351500,385500,53.36413,-2.73028,WA8 6,Other
33936,Simm's Lane End,Merseyside,England,SD5400,354500,400500,53.49922,-2.68738,WN5 7,Other
33937,Simmondley,Derbyshire,England,SK0193,401500,393500,53.43827,-1.97889,SK13 6,Other
33938,Simonburn,Northumberland,England,NY8773,387500,573500,55.05583,-2.19721,NE48 3,Other
33939,Simonsbath,Somerset,England,SS7739,277500,139500,51.14162,-3.75249,TA24 7,Other
33940,Simonsburrow,Devon,England,ST1416,314500,116500,50.94158,-3.21830,TA21 9,Other
33941,Simonside,Tyne and Wear,England,NZ3463,434500,563500,54.96494,-1.46269,NE34 9,Other
33942,Simonstone,Lancashire,England,SD7734,377500,434500,53.80630,-2.34314,BB12 7,Other
33943,Simonstone,North Yorkshire,England,SD8791,387500,491500,54.31893,-2.19366,DL8 3,Other
33944,Simpson,Pembrokeshire,Wales,SM8818,188500,218500,51.82498,-5.07053,SA62 6,Other
33945,Simpson,Buckinghamshire,England,SP8835,488500,235500,52.01088,-0.71197,MK6 3,Other
33946,Simpson Cross,Pembrokeshire,Wales,SM8919,189500,219500,51.83434,-5.05665,SA62 6,Other
33947,Simpson Green,West Yorkshire,England,SE1838,418500,438500,53.84242,-1.72032,BD10 0,Other
33948,Sinclair's Hill,Scottish Borders,Scotland,NT8150,381500,650500,55.74752,-2.29627,TD11 3,Other
33949,Sinclairston,East Ayrshire,Scotland,NS4716,247500,616500,55.41861,-4.41086,KA18 2,Other
33950,Sinclairtown,Fife,Scotland,NT2993,329500,693500,56.12900,-3.13575,KY1 3,Other
33951,Sinderby,North Yorkshire,England,SE3481,434500,481500,54.22806,-1.47230,YO7 4,Other
33952,Sinderhope,Northumberland,England,NY8451,384500,551500,54.85805,-2.24297,NE47 9,Other
33953,Sinderland Green,Greater Manchester,England,SJ7390,373500,390500,53.41064,-2.40012,WA14 5,Other
33954,Sindlesham,Berkshire,England,SU7769,477500,169500,51.41923,-0.88687,RG41 5,Other
33955,Sinfin,Derbyshire,England,SK3431,434500,331500,52.87986,-1.48880,DE24 9,Other
33956,Sinfin Moor,Derbyshire,England,SK3531,435500,331500,52.87980,-1.47394,DE24 9,Other
33957,Single Hill,Somerset,England,ST7256,372500,156500,51.30695,-2.39589,BA2 8,Other
33958,Singleborough,Buckinghamshire,England,SP7632,476500,232500,51.98570,-0.88744,MK17 0,Other
33959,Singleton,Lancashire,England,SD3838,338500,438500,53.83909,-2.93609,FY6 8,Other
33960,Singleton,West Sussex,England,SU8713,487500,113500,50.91434,-0.75670,PO18 0,Other
33961,Singlewell,Kent,England,TQ6570,565500,170500,51.40937,0.37826,DA12 5,Other
33962,Singret,Wrexham,Wales,SJ3455,334500,355500,53.09267,-2.97954,LL12 8,Other
33963,Sinkhurst Green,Kent,England,TQ8142,581500,142500,51.15297,0.59387,TN17 2,Other
33964,Sinnington,North Yorkshire,England,SE7485,474500,485500,54.25975,-0.85783,YO62 6,Other
33965,Sinton,Worcestershire,England,SO8463,384500,263500,52.26943,-2.22856,WR9 0,Other
33966,Sinton Green,Worcestershire,England,SO8160,381500,260500,52.24237,-2.27236,WR2 6,Other
33967,Sion Hill,Somerset,England,ST7466,374500,166500,51.39696,-2.36792,BA1 5,Other
33968,Sion Mills,Strabane,Northern Ireland,H339934,233968,393421,54.78752,-7.47276,BT82 9,Other
33969,Sipson,Hillingdon - Greater London,England,TQ0778,507500,178500,51.49523,-0.45285,UB7 0,Other
33970,Sirhowy,Blaenau Gwent,Wales,SO1410,314500,210500,51.78660,-3.24094,NP22 4,Other
33971,Sisland,Norfolk,England,TM3498,634500,298500,52.53384,1.45614,NR14 6,Other
33972,Sissinghurst,Kent,England,TQ7937,579500,137500,51.10869,0.56281,TN17 2,Other
33973,Siston,Gloucestershire,England,ST6875,368500,175500,51.47757,-2.45496,BS16 9,Other
33974,Siston Common,Gloucestershire,England,ST6674,366500,174500,51.46847,-2.48367,BS30 5,Other
33975,Sithney,Cornwall,England,SW6328,163500,28500,50.10938,-5.30906,TR13 0,Other
33976,Sithney Common,Cornwall,England,SW6428,164500,28500,50.10978,-5.29510,TR13 0,Other
33977,Sithney Green,Cornwall,England,SW6429,164500,29500,50.11876,-5.29572,TR13 0,Other
33978,Sittingbourne,Kent,England,TQ9063,590500,163500,51.33866,0.73357,ME10 4,Town
33979,Sittyton,Aberdeenshire,Scotland,NJ8520,385500,820500,57.27491,-2.24210,AB21 0,Other
33980,Six Ashes,Shropshire,England,SO7988,379500,288500,52.49402,-2.30337,WV15 6,Other
33981,Six Bells,Blaenau Gwent,Wales,SO2203,322500,203500,51.72484,-3.12342,NP13 2,Other
33982,Six Hills,Leicestershire,England,SK6420,464500,320500,52.77824,-1.04525,LE14 3,Other
33983,Six Mile Cross,Omagh,Northern Ireland,H561690,256108,369053,54.56667,-7.13333,BT79 9,Other
33984,Six Road Ends,Down,Northern Ireland,J529782,352960,378206,54.62884,-5.63221,BT19 7,Other
33985,Sixhills,Lincolnshire,England,TF1787,517500,387500,53.37131,-0.23540,LN8 3,Other
33986,Sixmile,Kent,England,TR1344,613500,144500,51.15990,1.05197,CT4 6,Other
33987,Sixpenny Handley,Dorset,England,ST9917,399500,117500,50.95693,-2.00849,SP5 5,Other
33988,Sizewell,Suffolk,England,TM4761,647500,261500,52.19613,1.62013,IP16 4,Other
33989,Skaigh,Devon,England,SX6293,262500,93500,50.72481,-3.94942,EX20 1,Other
33990,Skaill,Orkney Islands,Scotland,HY5806,358500,1006500,58.94371,-2.72288,KW17 2,Other
33991,Skares,East Ayrshire,Scotland,NS5217,252500,617500,55.42912,-4.33247,KA18 2,Other
33992,Skaw,Shetland Islands,Scotland,HU5966,459500,1166500,60.37809,-0.92275,ZE2 9,Other
33993,Skeabrae,Orkney Islands,Scotland,HY2720,327500,1020500,59.06527,-3.26606,KW17 2,Other
33994,Skeeby,North Yorkshire,England,NZ1902,419500,502500,54.41757,-1.70102,DL10 5,Other
33995,Skeete,Kent,England,TR1341,613500,141500,51.13296,1.05019,CT18 8,Other
33996,Skeffington,Leicestershire,England,SK7402,474500,302500,52.61517,-0.90110,LE7 9,Other
33997,Skeffling,East Riding of Yorkshire,England,TA3719,537500,419500,53.65393,0.07903,HU12 0,Other
33998,Skegby,Nottinghamshire,England,SK4961,449500,361500,53.14835,-1.26134,NG17 3,Other
33999,Skegby,Nottinghamshire,England,SK7870,478500,370500,53.22575,-0.82561,NG23 6,Other
34000,Skeggie,Shetland Islands,Scotland,HP6413,464500,1213500,60.79921,-0.81676,ZE2 9,Other
34001,Skegness,Lincolnshire,England,TF5663,556500,363500,53.14566,0.33852,PE25 2,Town
34002,Skegoniel,Belfast,Northern Ireland,J335762,333556,376238,54.61667,-5.93333,BT15 3,Other
34003,Skelberry,Shetland Islands,Scotland,HU3686,436500,1186500,60.56036,-1.33617,ZE2 9,Other
34004,Skelberry,Shetland Islands,Scotland,HU3916,439500,1116500,59.93162,-1.29509,ZE2 9,Other
34005,Skelbo,Highland,Scotland,NH7995,279500,895500,57.93250,-4.03658,IV25 3,Other
34006,Skelbo Muir,Highland,Scotland,NH7893,278500,893500,57.91427,-4.05242,IV25 3,Other
34007,Skelbrooke,South Yorkshire,England,SE5012,450500,412500,53.60663,-1.23826,DN6 8,Other
34008,Skeldyke,Lincolnshire,England,TF3337,533500,337500,52.91834,-0.01588,PE20 1,Other
34009,Skelfhill,Scottish Borders,Scotland,NT4504,345500,604500,55.33152,-2.86061,TD9 0,Other
34010,Skellingthorpe,Lincolnshire,England,SK9271,492500,371500,53.23249,-0.61568,LN6 5,Other
34011,Skellister,Shetland Islands,Scotland,HU4654,446500,1154500,60.27205,-1.16124,ZE2 9,Other
34012,Skellorn Green,Cheshire,England,SJ9281,392500,381500,53.33036,-2.11408,SK10 4,Other
34013,Skellow,South Yorkshire,England,SE5310,453500,410500,53.58836,-1.19326,DN6 8,Other
34014,Skelmanthorpe,West Yorkshire,England,SE2310,423500,410500,53.59056,-1.64645,HD8 9,Other
34015,Skelmersdale,Lancashire,England,SD4806,348500,406500,53.55259,-2.77881,WN8 6,Town
34016,Skelmorlie,North Ayrshire,Scotland,NS1967,219500,667500,55.86677,-4.88615,PA17 5,Other
34017,Skelpick,Highland,Scotland,NC7255,272500,955500,58.46905,-4.18756,KW14 7,Other
34018,Skelton,Cumbria,England,NY4335,343500,535500,54.71132,-2.87847,CA11 9,Other
34019,Skelton,North Yorkshire,England,NZ6518,465500,518500,54.55751,-0.98870,TS12 2,Town
34020,Skelton,North Yorkshire,England,SE5756,457500,456500,54.00134,-1.12428,YO30 1,Other
34021,Skelton,East Riding of Yorkshire,England,SE7625,476500,425500,53.72031,-0.84219,DN14 7,Other
34022,Skelton on Ure,North Yorkshire,England,SE3668,436500,468500,54.11109,-1.44319,HG4 5,Other
34023,Skelwick,Orkney Islands,Scotland,HY4844,348500,1044500,59.28383,-2.90559,KW17 2,Other
34024,Skelwith Bridge,Cumbria,England,NY3403,334500,503500,54.42270,-3.01099,LA22 9,Other
34025,Skendleby,Lincolnshire,England,TF4369,543500,369500,53.20321,0.14699,PE23 4,Other
34026,Skendleby Psalter,Lincolnshire,England,TF4371,543500,371500,53.22118,0.14789,LN13 0,Other
34027,Skenfrith,Monmouthshire,Wales,SO4520,345500,220500,51.88039,-2.79316,NP7 8,Other
34028,Skerne,East Riding of Yorkshire,England,TA0455,504500,455500,53.98499,-0.40783,YO25 9,Other
34029,Skerne Park,County Durham,England,NZ2812,428500,512500,54.50702,-1.56137,DL2 2,Other
34030,Skerray,Highland,Scotland,NC6663,266500,963500,58.53905,-4.29502,KW14 7,Other
34031,Skerries,Armagh,Northern Ireland,H760359,276065,335941,54.26667,-6.83333,BT60 4,Other
